date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,man_conf_case,man_conf_case_rate,man_critical_rate,man_death,man_death_rate,woman_conf_case,woman_conf_case_rate,woman_critical_rate,woman_death,woman_death_rate,age_0-9_conf_case,age_0-9_conf_case_rate,age_0-9_critical_rate,age_0-9_death,age_0-9_death_rate,age_10-19_conf_case,age_10-19_conf_case_rate,age_10-19_critical_rate,age_10-19_death,age_10-19_death_rate,age_20-29_conf_case,age_20-29_conf_case_rate,age_20-29_critical_rate,age_20-29_death,age_20-29_death_rate,age_30-39_conf_case,age_30-39_conf_case_rate,age_30-39_critical_rate,age_30-39_death,age_30-39_death_rate,age_40-49_conf_case,age_40-49_conf_case_rate,age_40-49_critical_rate,age_40-49_death,age_40-49_death_rate,age_50-59_conf_case,age_50-59_conf_case_rate,age_50-59_critical_rate,age_50-59_death,age_50-59_death_rate,age_60-69_conf_case,age_60-69_conf_case_rate,age_60-69_critical_rate,age_60-69_death,age_60-69_death_rate,age_70-79_conf_case,age_70-79_conf_case_rate,age_70-79_critical_rate,age_70-79_death,age_70-79_death_rate,age_over-80_conf_case,age_over-80_conf_case_rate,age_over-80_critical_rate,age_over-80_death,age_over-80_death_rate,var_sequences_total,var_B.1.160_num,var_B.1.160_per,var_B.1.620_num,var_B.1.620_per,var_B.1.258_num,var_B.1.258_per,var_B.1.221_num,var_B.1.221_per,var_B.1.1.302_num,var_B.1.1.302_per,var_B.1.1.277_num,var_B.1.1.277_per,var_B.1.1.519_num,var_B.1.1.519_per,var_B.1.367_num,var_B.1.367_per,var_B.1.177_num,var_B.1.177_per,var_Beta_num,var_Beta_per,var_Alpha_num,var_Alpha_per,var_Gamma_num,var_Gamma_per,var_Delta_num,var_Delta_per,var_Kappa_num,var_Kappa_per,var_Epsilon_num,var_Epsilon_per,var_Eta_num,var_Eta_per,var_Iota_num,var_Iota_per,var_Lambda_num,var_Lambda_per,var_B.1.621_num,var_B.1.621_per,var_S:677P.Pelican_num,var_S:677P.Pelican_per,var_S:677H.Robin1_num,var_S:677H.Robin1_per,var_others_num,var_others_per,var_non_who_num,var_non_who_per,new_people_vaccinated,new_age_over-80_conf_case,new_age_0-9_conf_case,new_age_10-19_conf_case,new_age_20-29_conf_case,new_age_30-39_conf_case,new_age_40-49_conf_case,new_age_50-59_conf_case,new_age_60-69_conf_case,new_age_70-79_conf_case
2021-05-26,138311,629,599.143,1943,3,3.857,2697.741,12.269,11.686,37.898,0.059,0.075,0.94,,,,,,,,,32760,9508389,185.46,0.639,26320,0.513,0.023,43.9,people tested,6052021,4034178,2017843,155388,144447,11.8,7.87,3.94,2817,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,69162,50.01,1.4,965,49.67,69147,49.99,1.41,978,50.33,6122,4.43,0,0,0,9833,7.11,0,0,0,20682,14.95,0.01,3,0.15,18959,13.71,0.04,8,0.41,20793,15.03,0.07,15,0.77,25472,18.42,0.27,69,3.55,21030,15.2,1.07,226,11.63,9720,7.03,5.62,546,28.1,5698,4.12,18.88,1076,55.38,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,87707,16,26,26,131,93,100,122,83,32
2021-05-27,138898,587,602.857,1946,3,3.429,2709.191,11.449,11.759,37.957,0.059,0.067,0.91,,,,,,,,,34645,9543034,186.136,0.676,29221,0.57,0.021,48.5,people tested,6769033,4695997,2073036,717012,214950,13.2,9.16,4.04,4193,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,69481,50.02,1.39,966,49.64,69415,49.98,1.41,980,50.36,6134,4.42,0,0,0,9883,7.12,0,0,0,20799,14.97,0.01,3,0.15,19049,13.71,0.04,8,0.41,20908,15.05,0.07,15,0.77,25559,18.4,0.27,69,3.55,21107,15.2,1.07,226,11.61,9744,7.02,5.61,547,28.11,5713,4.11,18.87,1078,55.4,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,661819,15,12,50,117,90,115,87,77,24
2021-05-28,139431,533,583.857,1951,5,3.571,2719.587,10.396,11.388,38.054,0.098,0.07,0.9,,,,,,,,,36550,9579584,186.849,0.713,29517,0.576,0.02,50.6,people tested,7379155,5240923,2138232,610122,267840,14.39,10.22,4.17,5224,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,69753,50.03,1.39,968,49.62,69677,49.97,1.41,983,50.38,6165,4.42,0,0,0,9930,7.12,0,0,0,20902,14.99,0.01,3,0.15,19126,13.72,0.04,8,0.41,21003,15.06,0.07,15,0.77,25657,18.4,0.27,69,3.54,21170,15.18,1.07,227,11.64,9761,7,5.62,549,28.14,5716,4.1,18.89,1080,55.36,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,544926,3,31,47,103,77,95,98,63,17
2021-05-29,139910,479,568.714,1957,6,3.714,2728.93,9.343,11.093,38.171,0.117,0.072,0.91,,,,,,,,,30217,9609801,187.438,0.589,29485,0.575,0.019,51.8,people tested,7552653,5405541,2147112,173498,286783,14.73,10.54,4.19,5594,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,70000,50.03,1.39,970,49.57,69908,49.97,1.41,987,50.43,6181,4.42,0,0,0,9973,7.13,0,0,0,20992,15,0.01,3,0.15,19200,13.72,0.04,8,0.41,21071,15.06,0.07,15,0.77,25747,18.4,0.27,69,3.53,21238,15.18,1.08,229,11.7,9784,6.99,5.64,552,28.21,5722,4.09,18.89,1081,55.24,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,164618,6,16,43,90,74,68,90,68,23
2021-05-30,140340,430,553.286,1959,2,3.571,2737.317,8.387,10.792,38.21,0.039,0.07,0.95,,,,,,,,,11320,9621121,187.659,0.221,29580,0.577,0.019,53.5,people tested,7557469,5410270,2147199,4816,287054,14.74,10.55,4.19,5599,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,70203,50.02,1.38,970,49.52,70136,49.98,1.41,989,50.48,6195,4.41,0,0,0,9999,7.12,0,0,0,21081,15.02,0.01,3,0.15,19268,13.73,0.04,8,0.41,21138,15.06,0.07,15,0.77,25822,18.4,0.27,69,3.52,21298,15.18,1.08,229,11.69,9807,6.99,5.64,553,28.23,5731,4.08,18.88,1082,55.23,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,4729,9,14,26,89,68,67,75,60,23
2021-05-31,140799,459,545.143,1963,4,3.571,2746.27,8.953,10.633,38.288,0.078,0.07,0.99,,,,,,,,,12084,9633205,187.895,0.236,28614,0.558,0.019,52.5,people tested,7971687,5797176,2174511,414218,320966,15.55,11.31,4.24,6260,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,70473,50.05,1.38,972,49.52,70325,49.95,1.41,991,50.48,6220,4.42,0,0,0,10064,7.15,0,0,0,21150,15.02,0.01,3,0.15,19339,13.74,0.04,8,0.41,21206,15.06,0.07,15,0.76,25901,18.4,0.27,69,3.52,21357,15.17,1.07,229,11.67,9825,6.98,5.66,556,28.32,5736,4.07,18.88,1083,55.17,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,386906,5,25,65,69,71,68,79,59,18
2021-06-01,141476,677,542,1965,2,3.571,2759.474,13.205,10.572,38.327,0.039,0.07,1.03,,,,,,,,,37585,9670790,188.628,0.733,27880,0.544,0.019,51.4,people tested,8565659,6364741,2200918,593972,381289,16.71,12.41,4.29,7437,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,70824,50.06,1.38,974,49.57,70651,49.94,1.4,991,50.43,6248,4.42,0,0,0,10107,7.14,0,0,0,21252,15.02,0.01,3,0.15,19457,13.75,0.04,8,0.41,21339,15.08,0.07,15,0.76,26049,18.41,0.27,70,3.56,21427,15.15,1.07,229,11.65,9852,6.96,5.64,556,28.3,5744,4.06,18.87,1084,55.17,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,567565,8,28,43,102,118,133,148,70,27
2021-06-02,142157,681,549.429,1968,3,3.571,2772.757,13.283,10.717,38.386,0.059,0.07,1.06,,,,,,,,,34643,9705433,189.303,0.676,28149,0.549,0.02,51.2,people tested,8971396,6747719,2223677,405737,417054,17.5,13.16,4.34,8135,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,71162,50.06,1.37,974,49.49,70994,49.94,1.4,994,50.51,6278,4.42,0,0,0,10164,7.15,0,0,0,21366,15.03,0.01,3,0.15,19569,13.77,0.04,8,0.41,21460,15.1,0.07,15,0.76,26179,18.42,0.27,70,3.56,21505,15.13,1.07,230,11.69,9882,6.95,5.64,557,28.3,5753,4.05,18.86,1085,55.13,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,382978,9,30,57,114,112,121,130,78,30
2021-06-03,142852,695,564.857,1969,1,3.286,2786.313,13.556,11.017,38.405,0.02,0.064,1.09,,,,,,,,,37069,9742502,190.026,0.723,28495,0.556,0.02,50.4,people tested,9341078,7091649,2249429,369682,367435,18.22,13.83,4.39,7167,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,71543,50.08,1.36,974,49.47,71308,49.92,1.4,995,50.53,6321,4.42,0,0,0,10216,7.15,0,0,0,21481,15.04,0.01,3,0.15,19693,13.79,0.04,8,0.41,21589,15.11,0.07,15,0.76,26295,18.41,0.27,70,3.56,21590,15.11,1.07,230,11.68,9898,6.93,5.63,557,28.29,5768,4.04,18.83,1086,55.15,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,343930,15,43,52,115,124,129,116,85,16
2021-06-04,143596,744,595,1971,2,2.857,2800.825,14.512,11.605,38.444,0.039,0.056,1.08,,,,,,,,,34978,9777480,190.709,0.682,28271,0.551,0.021,47.5,people tested,9740064,7460712,2279352,398986,337273,19,14.55,4.45,6578,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,71938,50.1,1.36,975,49.47,71657,49.9,1.39,996,50.53,6361,4.43,0,0,0,10276,7.16,0,0,0,21606,15.05,0.01,3,0.15,19809,13.79,0.04,8,0.41,21708,15.12,0.07,15,0.76,26432,18.41,0.26,70,3.55,21693,15.11,1.06,230,11.67,9931,6.92,5.62,558,28.31,5779,4.02,18.81,1087,55.15,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,369063,11,40,60,125,116,119,137,103,33
2021-06-05,144152,556,606,1973,2,2.286,2811.67,10.845,11.82,38.483,0.039,0.045,1.02,,,,,,,,,31310,9808790,191.319,0.611,28427,0.554,0.021,46.9,people tested,9882521,7600802,2281719,142457,332838,19.28,14.83,4.45,6492,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,72235,50.11,1.35,977,49.52,71916,49.89,1.38,996,50.48,6386,4.43,0,0,0,10323,7.16,0,0,0,21718,15.07,0.01,3,0.15,19883,13.79,0.04,8,0.41,21821,15.14,0.07,15,0.76,26524,18.4,0.27,71,3.6,21753,15.09,1.06,230,11.66,9959,6.91,5.6,558,28.28,5784,4.01,18.81,1088,55.14,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,140090,5,25,47,112,74,113,92,60,28
2021-06-06,144637,485,613.857,1974,1,2.143,2821.129,9.46,11.973,38.503,0.02,0.042,0.98,,,,,,,,,14442,9823232,191.601,0.282,28873,0.563,0.021,47,people tested,9885489,7603770,2281719,2968,332574,19.28,14.83,4.45,6487,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,72502,50.13,1.35,978,49.54,72134,49.87,1.38,996,50.46,6411,4.43,0,0,0,10354,7.16,0,0,0,21808,15.08,0.01,3,0.15,19964,13.8,0.04,8,0.41,21905,15.15,0.07,15,0.76,26607,18.4,0.27,71,3.6,21821,15.09,1.06,231,11.7,9976,6.9,5.59,558,28.27,5790,4,18.79,1088,55.12,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,2968,6,25,31,90,81,84,83,68,17
2021-06-07,145091,454,613.143,1975,1,1.714,2829.985,8.855,11.959,38.522,0.02,0.033,0.95,,,,,,,,,12539,9835771,191.846,0.245,28938,0.564,0.021,47.2,people tested,10800897,8498547,2302350,915408,404173,21.07,16.58,4.49,7883,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,72758,50.15,1.34,978,49.52,72332,49.85,1.38,997,50.48,6436,4.44,0,0,0,10388,7.16,0,0,0,21888,15.09,0.01,3,0.15,20043,13.81,0.04,8,0.41,21988,15.16,0.07,15,0.76,26691,18.4,0.27,71,3.59,21874,15.08,1.06,231,11.7,9986,6.88,5.59,558,28.25,5796,3.99,18.79,1089,55.14,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,894777,6,25,34,80,79,83,84,53,10
2021-06-08,145692,601,602.286,1977,2,1.714,2841.707,11.722,11.748,38.561,0.039,0.033,0.92,,,,,,,,,33553,9869324,192.5,0.654,28362,0.553,0.021,47.1,people tested,11573337,9245210,2328127,772440,429668,22.57,18.03,4.54,8381,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,73082,50.16,1.34,979,49.52,72608,49.84,1.37,998,50.48,6469,4.44,0,0,0,10420,7.15,0,0,0,21987,15.09,0.01,3,0.15,20142,13.83,0.04,8,0.4,22132,15.19,0.07,15,0.76,26801,18.4,0.26,71,3.59,21930,15.05,1.05,231,11.68,10009,6.87,5.58,559,28.28,5800,3.98,18.79,1090,55.13,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,746663,4,33,32,99,99,144,110,56,23
2021-06-09,146303,611,592.286,1979,2,1.571,2853.625,11.917,11.552,38.6,0.039,0.031,0.92,,,,,,,,,44035,9913359,193.359,0.859,29704,0.579,0.02,50.2,people tested,12192007,9839359,2352648,618670,460087,23.78,19.19,4.59,8974,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,73404,50.17,1.34,980,49.52,72897,49.83,1.37,999,50.48,6504,4.45,0,0,0,10452,7.14,0,0,0,22096,15.1,0.01,3,0.15,20249,13.84,0.04,8,0.4,22263,15.22,0.07,15,0.76,26904,18.39,0.26,71,3.59,21999,15.04,1.05,231,11.67,10028,6.85,5.59,561,28.35,5806,3.97,18.77,1090,55.08,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,594149,6,35,32,109,107,131,103,69,19
2021-06-10,146859,556,572.429,1981,2,1.714,2864.469,10.845,11.165,38.639,0.039,0.033,0.91,,,,,,,,,33176,9946535,194.006,0.647,29148,0.569,0.02,50.9,people tested,12994737,10606961,2640508,802730,521951,25.35,20.69,5.15,10181,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,73705,50.19,1.33,981,49.52,73152,49.81,1.37,1000,50.48,6529,4.45,0,0,0,10494,7.15,0,0,0,22209,15.12,0.01,3,0.15,20348,13.86,0.04,8,0.4,22358,15.22,0.07,15,0.76,27006,18.39,0.26,71,3.58,22057,15.02,1.05,231,11.66,10041,6.84,5.6,562,28.37,5815,3.96,18.76,1091,55.07,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,767602,9,25,42,113,99,95,102,58,13
2021-06-11,147422,563,546.571,1982,1,1.571,2875.451,10.981,10.661,38.659,0.02,0.031,0.9,,,,,,,,,30776,9977311,194.606,0.6,28547,0.557,0.019,52.2,people tested,13857268,11434110,2877949,862531,588172,27.03,22.3,5.61,11472,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,74000,50.2,1.33,982,49.55,73420,49.8,1.36,1000,50.45,6570,4.46,0,0,0,10540,7.15,0,0,0,22303,15.13,0.01,3,0.15,20446,13.87,0.04,8,0.4,22471,15.24,0.07,15,0.76,27088,18.37,0.26,71,3.58,22124,15.01,1.04,231,11.65,10057,6.82,5.59,562,28.36,5821,3.95,18.76,1092,55.1,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,827149,6,41,46,94,98,113,82,67,16
2021-06-12,147874,452,531.714,1985,3,1.714,2884.267,8.816,10.371,38.717,0.059,0.033,0.89,,,,,,,,,41024,10018335,195.407,0.8,29935,0.584,0.018,56.3,people tested,14251309,11823167,2997154,394041,624113,27.8,23.06,5.85,12173,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,74245,50.21,1.32,982,49.47,73627,49.79,1.36,1003,50.53,6594,4.46,0,0,0,10571,7.15,0,0,0,22372,15.13,0.01,3,0.15,20515,13.87,0.04,8,0.4,22546,15.25,0.07,15,0.76,27170,18.37,0.26,72,3.63,22196,15.01,1.05,232,11.69,10080,6.82,5.58,562,28.31,5828,3.94,18.75,1093,55.06,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,389057,7,24,31,69,69,75,82,72,23
2021-06-13,148273,399,519.429,1988,3,2,2892.049,7.782,10.131,38.776,0.059,0.039,0.89,,,,,,,,,10055,10028390,195.603,0.196,29308,0.572,0.018,56.4,people tested,14279396,11851039,3009140,28087,627701,27.85,23.12,5.87,12243,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,74456,50.22,1.32,984,49.5,73815,49.78,1.36,1004,50.5,6609,4.46,0,0,0,10603,7.15,0,0,0,22440,15.13,0.01,3,0.15,20588,13.89,0.04,8,0.4,22623,15.26,0.07,15,0.75,27244,18.37,0.26,72,3.62,22236,15,1.04,232,11.67,10097,6.81,5.59,564,28.37,5831,3.93,18.76,1094,55.03,189,0,0,84,44.44,0,0,0,0,,,,,0,0,,,0,0,0,0,5,2.65,0,0,3,1.59,0,0,0,0,0,0,0,0,,,,,,,,,97,51.32,181,95.76,27872,3,15,32,68,73,77,74,40,17
2021-06-14,148647,374,508,1992,4,2.429,2899.344,7.295,9.908,38.854,0.078,0.047,0.89,,,,,,,,,13683,10042073,195.87,0.267,29472,0.575,0.017,58,people tested,15135831,12620652,3267929,856435,619276,29.52,24.62,6.37,12079,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,74649,50.22,1.32,984,49.4,73997,49.78,1.36,1008,50.6,6631,4.46,0,0,0,10628,7.15,0,0,0,22499,15.14,0.01,3,0.15,20653,13.89,0.04,8,0.4,,,,,,27325,18.38,0.26,72,3.61,22268,14.98,1.04,232,11.65,10108,6.8,5.6,566,28.41,5837,3.93,18.78,1096,55.02,434,0,0,71,16.36,0,0,0,0,,,,,0,0,,,0,0,0,0,24,5.53,0,0,8,1.84,0,0,0,0,0,0,0,0,,,,,,,,,331,76.27,402,92.63,769613,6,22,25,59,65,91,81,32,11
2021-06-15,149191,544,499.857,1993,1,2.286,2909.955,10.611,9.75,38.873,0.02,0.045,0.89,,,,,,,,,30733,10072806,196.469,0.599,29069,0.567,0.017,58.2,people tested,15879937,13267949,3477165,744106,615229,30.97,25.88,6.78,12000,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,74910,50.21,1.31,985,49.42,74281,49.79,1.36,1008,50.58,6678,4.48,0,0,0,10680,7.16,0,0,0,22600,15.15,0.01,3,0.15,20739,13.9,0.04,8,0.4,22806,15.29,0.07,15,0.75,27400,18.37,0.26,72,3.61,22323,14.96,1.04,232,11.64,10122,6.78,5.6,567,28.45,5843,3.92,18.76,1096,54.99,434,0,0,71,16.36,0,0,0,0,,,,,0,0,,,0,0,0,0,24,5.53,0,0,8,1.84,0,0,0,0,0,0,0,0,,,,,,,,,331,76.27,402,92.63,647297,6,47,52,101,86,92,75,55,14
2021-06-16,149731,540,489.714,1994,1,2.143,2920.487,10.533,9.552,38.893,0.02,0.042,0.9,,,,,,,,,37814,10110620,197.207,0.738,28180,0.55,0.017,57.5,people tested,16553584,13836433,3760045,673647,623082,32.29,26.99,7.33,12153,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,75191,50.22,1.31,986,49.45,74540,49.78,1.35,1008,50.55,6704,4.48,0,0,0,10717,7.16,0,0,0,22691,15.15,0.01,3,0.15,20833,13.91,0.04,8,0.4,22899,15.29,0.07,15,0.75,27500,18.37,0.26,72,3.61,22397,14.96,1.04,233,11.69,10144,6.77,5.59,567,28.44,5846,3.9,18.75,1096,54.96,434,0,0,71,16.36,0,0,0,0,,,,,0,0,,,0,0,0,0,24,5.53,0,0,8,1.84,0,0,0,0,0,0,0,0,,,,,,,,,331,76.27,402,92.63,568484,3,26,37,91,94,93,100,74,22
2021-06-17,150238,507,482.714,1996,2,2.143,2930.376,9.889,9.415,38.932,0.039,0.042,0.91,,,,,,,,,25897,10136517,197.712,0.505,27140,0.529,0.018,56.2,people tested,17100637,14279755,3889560,547053,586557,33.35,27.85,7.59,11441,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,75464,50.23,1.31,988,49.5,74774,49.77,1.35,1008,50.5,6733,4.48,0,0,0,10755,7.16,0,0,0,22788,15.17,0.01,3,0.15,20919,13.92,0.04,8,0.4,22993,15.3,0.07,15,0.75,27580,18.36,0.26,72,3.61,22467,14.95,1.05,235,11.77,10154,6.76,5.58,567,28.41,5849,3.89,18.74,1096,54.91,434,0,0,71,16.36,0,0,0,0,,,,,0,0,,,0,0,0,0,24,5.53,0,0,8,1.84,0,0,0,0,0,0,0,0,,,,,,,,,331,76.27,402,92.63,443322,3,29,38,97,86,94,80,70,10
2021-06-18,150720,482,471.143,1997,1,2.143,2939.778,9.401,9.19,38.951,0.02,0.042,0.92,,,,,,,,,31694,10168211,198.33,0.618,27271,0.532,0.017,57.9,people tested,17734884,14817012,4017376,634247,553945,34.59,28.9,7.84,10805,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,75712,50.23,1.3,988,49.47,75008,49.77,1.35,1009,50.53,6764,4.49,0,0,0,10799,7.16,0,0,0,22876,15.18,0.01,3,0.15,20984,13.92,0.04,8,0.4,23077,15.31,0.06,15,0.75,27671,18.36,0.26,73,3.66,22524,14.94,1.04,235,11.77,10175,6.75,5.57,567,28.39,5850,3.88,18.74,1096,54.88,434,0,0,71,16.36,0,0,0,0,,,,,0,0,,,0,0,0,0,24,5.53,0,0,8,1.84,0,0,0,0,0,0,0,0,,,,,,,,,331,76.27,402,92.63,537257,1,31,44,88,65,84,91,57,21
2021-06-19,151149,429,467.857,2002,5,2.429,2948.145,8.368,9.126,39.049,0.098,0.047,0.93,,,,,,,,,26222,10194433,198.841,0.511,25157,0.491,0.019,53.8,people tested,17968225,15033366,4053397,233341,530988,35.05,29.32,7.91,10357,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,75930,50.24,1.3,990,49.45,75219,49.76,1.35,1012,50.55,6784,4.49,0,0,0,10825,7.16,0,0,0,22955,15.19,0.01,3,0.15,21059,13.93,0.04,8,0.4,23151,15.32,0.06,15,0.75,27751,18.36,0.26,73,3.65,22582,14.94,1.05,237,11.84,10186,6.74,5.6,570,28.47,5856,3.87,18.72,1096,54.75,434,0,0,71,16.36,0,0,0,0,,,,,0,0,,,0,0,0,0,24,5.53,0,0,8,1.84,0,0,0,0,0,0,0,0,,,,,,,,,331,76.27,402,92.63,216354,6,20,26,79,75,74,80,58,11
